,state,city,laid_off,date,month,year
36361,"Washington, D.C.",,78.0,2020-08-23,August,2020
36362,"Washington, D.C.",,57.0,2020-08-02,August,2020
36363,"Washington, D.C.",,220.0,2020-08-02,August,2020
36364,"Washington, D.C.",,72.0,2020-08-19,August,2020
36365,"Washington, D.C.",,88.0,2020-08-17,August,2020
36366,"Washington, D.C.",,175.0,2020-08-17,August,2020
36367,"Washington, D.C.",,79.0,2020-08-11,August,2020
36368,"Washington, D.C.",,106.0,2020-08-06,August,2020
36369,"Washington, D.C.",,48.0,2020-07-30,July,2020
36370,"Washington, D.C.",,199.0,2020-07-30,July,2020
36371,"Washington, D.C.",,261.0,2020-07-29,July,2020
36372,"Washington, D.C.",,359.0,2020-07-23,July,2020
36373,"Washington, D.C.",,599.0,2020-07-23,July,2020
36374,"Washington, D.C.",,157.0,2020-07-21,July,2020
36375,"Washington, D.C.",,152.0,2020-07-17,July,2020
36376,"Washington, D.C.",,152.0,2020-06-26,June,2020
36377,"Washington, D.C.",,178.0,2020-06-17,June,2020
36378,"Washington, D.C.",,182.0,2020-06-11,June,2020
36379,"Washington, D.C.",,376.0,2020-06-09,June,2020
36380,"Washington, D.C.",,56.0,2020-06-09,June,2020
36381,"Washington, D.C.",,731.0,2020-06-08,June,2020
36382,"Washington, D.C.",,351.0,2020-06-08,June,2020
36383,"Washington, D.C.",,176.0,2020-06-05,June,2020
36384,"Washington, D.C.",,361.0,2020-06-05,June,2020
36385,"Washington, D.C.",,426.0,2020-06-04,June,2020
36386,"Washington, D.C.",,2020.0,2020-06-02,June,2020
36387,"Washington, D.C.",,96.0,2020-06-01,June,2020
36388,"Washington, D.C.",,60.0,2020-05-21,May,2020
36389,"Washington, D.C.",,136.0,2020-05-06,May,2020
36390,"Washington, D.C.",,151.0,2020-05-02,May,2020
36391,"Washington, D.C.",,67.0,2020-04-06,April,2020
36392,"Washington, D.C.",,237.0,2020-04-03,April,2020
36393,"Washington, D.C.",,41.0,2020-03-30,March,2020
36394,"Washington, D.C.",,128.0,2020-03-30,March,2020
36395,"Washington, D.C.",,244.0,2020-03-27,March,2020
36396,"Washington, D.C.",,67.0,2020-03-26,March,2020
36397,"Washington, D.C.",,152.0,2020-03-23,March,2020
36398,"Washington, D.C.",,413.0,2020-03-20,March,2020
36399,"Washington, D.C.",,82.0,2020-03-20,March,2020
36400,"Washington, D.C.",,96.0,2020-03-20,March,2020
36401,"Washington, D.C.",,30.0,2020-03-19,March,2020
36402,"Washington, D.C.",,152.0,2020-03-18,March,2020
36403,"Washington, D.C.",,58.0,2020-03-14,March,2020
36404,"Washington, D.C.",,60.0,2019-10-31,October,2019
36405,"Washington, D.C.",,88.0,2019-10-25,October,2019
36406,"Washington, D.C.",,160.0,2019-10-22,October,2019
36407,"Washington, D.C.",,64.0,2019-09-17,September,2019
36408,"Washington, D.C.",,72.0,2019-08-30,August,2019
36409,"Washington, D.C.",,62.0,2019-07-31,July,2019
36410,"Washington, D.C.",,53.0,2019-07-26,July,2019
36411,"Washington, D.C.",,167.0,2019-07-26,July,2019
36412,"Washington, D.C.",,96.0,2019-07-10,July,2019
36413,"Washington, D.C.",,55.0,2019-03-20,March,2019
36414,"Washington, D.C.",,898.0,2018-10-12,October,2018
36415,"Washington, D.C.",,14.0,2018-08-09,August,2018
36416,"Washington, D.C.",,89.0,2018-06-08,June,2018
36417,"Washington, D.C.",,243.0,2018-03-02,March,2018
36418,"Washington, D.C.",,268.0,2017-08-17,August,2017
36419,"Washington, D.C.",,24.0,2017-07-28,July,2017
36420,"Washington, D.C.",,55.0,2017-07-07,July,2017
36421,"Washington, D.C.",,95.0,2017-02-23,February,2017
36422,"Washington, D.C.",,85.0,2017-02-02,February,2017
36423,"Washington, D.C.",,243.0,2016-11-29,November,2016
36424,"Washington, D.C.",,85.0,2016-09-15,September,2016
36425,"Washington, D.C.",,67.0,2016-08-23,August,2016
36426,"Washington, D.C.",,71.0,2016-06-20,June,2016
36427,"Washington, D.C.",,52.0,2016-06-17,June,2016
36428,"Washington, D.C.",,56.0,2016-06-01,June,2016
36429,"Washington, D.C.",,13.0,2016-04-29,April,2016
36430,"Washington, D.C.",,30.0,2016-04-26,April,2016
36431,"Washington, D.C.",,120.0,2016-04-12,April,2016
36432,"Washington, D.C.",,88.0,2016-03-16,March,2016
36433,"Washington, D.C.",,67.0,2016-01-16,January,2016
36434,"Washington, D.C.",,72.0,2015-08-14,August,2015
36435,"Washington, D.C.",,,2015-06-07,June,2015
36436,"Washington, D.C.",,66.0,2015-04-13,April,2015
36437,"Washington, D.C.",,96.0,2015-01-28,January,2015
36438,"Washington, D.C.",,200.0,2013-10-01,October,2013
36439,"Washington, D.C.",,73.0,2013-08-01,August,2013
36440,"Washington, D.C.",,50.0,2013-06-13,June,2013
36441,"Washington, D.C.",,50.0,2013-05-09,May,2013
36442,"Washington, D.C.",,20.0,2013-03-19,March,2013
36443,"Washington, D.C.",,61.0,2012-09-14,September,2012
36444,"Washington, D.C.",,83.0,2012-09-10,September,2012
36445,"Washington, D.C.",,143.0,2012-08-02,August,2012
36446,"Washington, D.C.",,103.0,2012-07-24,July,2012
36447,"Washington, D.C.",,114.0,2012-07-13,July,2012
36448,"Washington, D.C.",,99.0,2012-06-04,June,2012
36449,"Washington, D.C.",,185.0,2012-06-04,June,2012
36450,"Washington, D.C.",,29.0,2012-05-07,May,2012
36451,West Virginia,Huntington,75.0,2021-12-07,December,2021
36452,West Virginia,"Watsonville, CA",1.0,2021-11-26,November,2021
36453,West Virginia,Wana,180.0,2021-06-04,June,2021
36454,West Virginia,Morgantown,1246.0,2021-05-24,May,2021
36455,West Virginia,Wharton,27.0,2020-12-22,December,2020
36456,West Virginia,Wharton,28.0,2020-11-25,November,2020
36457,West Virginia,Wharton,128.0,2020-09-14,September,2020
36458,West Virginia,Wharton,7.0,2020-09-14,September,2020
36459,West Virginia,Wharton,29.0,2020-09-14,September,2020
36460,West Virginia,Charleston,95.0,2020-09-01,September,2020
36461,West Virginia,"Delbarton, Holden",118.0,2020-09-01,September,2020
36462,West Virginia,Wheeling,138.0,2020-08-21,August,2020
36463,West Virginia,Wheeling,81.0,2020-08-21,August,2020
36464,West Virginia,Dallas,450.0,2020-08-21,August,2020
36465,West Virginia,Cameron,846.0,2020-08-21,August,2020
36466,West Virginia,Mannington,448.0,2020-08-21,August,2020
36467,West Virginia,Metz,474.0,2020-08-21,August,2020
36468,West Virginia,Charleston,15.0,2020-08-28,August,2020
36469,West Virginia,"Beckley, Princeton, Gallagher",8.0,2020-08-11,August,2020
36470,West Virginia,Newport,,2020-07-27,July,2020
36471,West Virginia,Wheeling,139.0,2020-07-20,July,2020
36472,West Virginia,Wheeling,82.0,2020-07-20,July,2020
36473,West Virginia,Dallas,449.0,2020-07-20,July,2020
36474,West Virginia,Cameron,844.0,2020-07-20,July,2020
36475,West Virginia,Mannington,452.0,2020-07-20,July,2020
36476,West Virginia,Metz,479.0,2020-07-20,July,2020
36477,West Virginia,"Wheeling, Cross Lanes",735.0,2020-06-30,June,2020
36478,West Virginia,Wheeling,139.0,2020-06-26,June,2020
36479,West Virginia,Wheeling,82.0,2020-06-26,June,2020
36480,West Virginia,Dallas,447.0,2020-06-26,June,2020
36481,West Virginia,Cameron,854.0,2020-06-26,June,2020
36482,West Virginia,Mannington,448.0,2020-06-26,June,2020
36483,West Virginia,Metz,483.0,2020-06-26,June,2020
36484,West Virginia,"Delbarton, Holden",177.0,2020-06-22,June,2020
36485,West Virginia,"Beckley, Princeton, Gallagher",62.0,2020-06-05,June,2020
36486,West Virginia,Coalton,57.0,2020-06-05,June,2020
36487,West Virginia,Charleston,541.0,2020-06-12,June,2020
36488,West Virginia,Charleston,122.0,2020-06-04,June,2020
36489,West Virginia,Cowen,3.0,2020-06-02,June,2020
36490,West Virginia,Bluefield,340.0,2020-05-29,May,2020
36491,West Virginia,Wheeling,139.0,2020-05-28,May,2020
36492,West Virginia,Wheeling,82.0,2020-05-28,May,2020
36493,West Virginia,Dallas,447.0,2020-05-28,May,2020
36494,West Virginia,Cameron,854.0,2020-05-28,May,2020
36495,West Virginia,Mannington,448.0,2020-05-28,May,2020
36496,West Virginia,Metz,483.0,2020-05-28,May,2020
36497,West Virginia,Skygusty,50.0,2020-05-14,May,2020
36498,West Virginia,Newell,200.0,2020-05-14,May,2020
